date,contour,pct_snow,pct_clouds
2019-03-04,1400,0.975,0.002
2019-03-04,1500,0.973,0.002
2019-03-04,1600,0.98,0.002
2019-03-04,1700,0.988,0.002
2019-03-04,1800,0.995,0.002
2019-03-04,1900,0.99,0.002
2019-03-04,2000,0.992,0.002
2019-03-04,2100,0.989,0.002
2019-03-04,2200,0.994,0.002
2019-03-04,2300,0.993,0.002
2019-03-04,2400,0.949,0.002
2019-03-04,2500,0.962,0.002
2019-03-04,2600,0.958,0.002
2019-03-04,2700,0.982,0.002
2019-03-04,2800,0.989,0.002
2019-03-04,2900,0.986,0.002
2019-03-04,3000,0.961,0.002
2019-03-04,3100,0.98,0.002
2019-03-04,3200,0.996,0.002
2019-03-04,3300,0.974,0.002
2019-03-04,3400,0.924,0.002
2019-03-09,1300,0.665,0.861
2019-03-09,1400,0.718,0.861
2019-03-09,1500,0.838,0.861
2019-03-09,1600,0.917,0.861
2019-03-09,1700,0.952,0.861
2019-03-09,1800,0.984,0.861
2019-03-09,1900,0.989,0.861
2019-03-09,2000,0.987,0.861
2019-03-09,2100,0.996,0.861
2019-03-09,2200,1.0,0.861
2019-03-09,2300,1.0,0.861
2019-03-09,2400,0.996,0.861
2019-03-09,2500,0.994,0.861
2019-03-09,2600,0.988,0.861
2019-03-09,2700,0.994,0.861
2019-03-09,2800,1.0,0.861
2019-03-09,2900,0.998,0.861
2019-03-09,3000,0.994,0.861
2019-03-09,3100,0.999,0.861
2019-03-09,3200,0.998,0.861
2019-03-09,3300,0.992,0.861
2019-03-09,3400,0.925,0.861
2019-03-14,1300,0.112,0.97
2019-03-14,1400,0.042,0.97
2019-03-14,1500,0.624,0.97
2019-03-14,1600,0.968,0.97
2019-03-14,1700,0.982,0.97
2019-03-14,1800,0.928,0.97
2019-03-14,1900,0.914,0.97
2019-03-14,2000,0.939,0.97
2019-03-14,2100,0.963,0.97
2019-03-14,2200,0.982,0.97
2019-03-14,2300,0.962,0.97
2019-03-14,2400,0.874,0.97
2019-03-14,2500,0.909,0.97
2019-03-14,2600,0.991,0.97
2019-03-14,2700,0.988,0.97
2019-03-14,2800,0.98,0.97
2019-03-14,2900,0.869,0.97
2019-03-14,3000,0.735,0.97
2019-03-14,3100,0.0,0.97
2019-03-14,3200,,0.97
2019-03-14,3300,,0.97
2019-03-14,3400,,0.97
2019-03-19,1300,0.976,0.011
2019-03-19,1400,0.979,0.011
2019-03-19,1500,0.998,0.011
2019-03-19,1600,0.997,0.011
2019-03-19,1700,0.999,0.011
2019-03-19,1800,0.999,0.011
2019-03-19,1900,0.998,0.011
2019-03-19,2000,0.998,0.011
2019-03-19,2100,0.997,0.011
2019-03-19,2200,0.998,0.011
2019-03-19,2300,0.998,0.011
2019-03-19,2400,0.999,0.011
2019-03-19,2500,1.0,0.011
2019-03-19,2600,0.999,0.011
2019-03-19,2700,0.999,0.011
2019-03-19,2800,0.996,0.011
2019-03-19,2900,0.995,0.011
2019-03-19,3000,0.992,0.011
2019-03-19,3100,0.991,0.011
2019-03-19,3200,0.999,0.011
2019-03-19,3300,0.993,0.011
2019-03-19,3400,0.933,0.011
2019-03-24,1300,0.987,0.529
2019-03-24,1400,0.971,0.529
2019-03-24,1500,0.952,0.529
2019-03-24,1600,0.917,0.529
2019-03-24,1700,0.9,0.529
2019-03-24,1800,0.92,0.529
2019-03-24,1900,0.944,0.529
2019-03-24,2000,0.96,0.529
2019-03-24,2100,0.978,0.529
2019-03-24,2200,0.983,0.529
2019-03-24,2300,0.993,0.529
2019-03-24,2400,0.996,0.529
2019-03-24,2500,0.997,0.529
2019-03-24,2600,0.997,0.529
2019-03-24,2700,0.999,0.529
2019-03-24,2800,0.999,0.529
2019-03-24,2900,0.997,0.529
2019-03-24,3000,0.999,0.529
2019-03-24,3100,0.997,0.529
2019-03-24,3200,1.0,0.529
2019-03-24,3300,0.997,0.529
2019-03-24,3400,0.926,0.529
2019-03-29,1300,0.966,0.995
2019-03-29,1400,0.825,0.995
2019-03-29,1500,0.852,0.995
2019-03-29,1600,0.907,0.995
2019-03-29,1700,0.946,0.995
2019-03-29,1800,0.97,0.995
2019-03-29,1900,0.981,0.995
2019-03-29,2000,0.991,0.995
2019-03-29,2100,0.984,0.995
2019-03-29,2200,0.967,0.995
2019-03-29,2300,0.99,0.995
2019-03-29,2400,0.984,0.995
2019-03-29,2500,0.977,0.995
2019-03-29,2600,0.976,0.995
2019-03-29,2700,0.962,0.995
2019-03-29,2800,0.998,0.995
2019-03-29,2900,0.997,0.995
2019-03-29,3000,1.0,0.995
2019-03-29,3100,0.945,0.995
2019-03-29,3200,0.912,0.995
2019-03-29,3300,1.0,0.995
2019-03-29,3400,1.0,0.995
2019-04-03,1300,0.92,0.971
2019-04-03,1400,0.913,0.971
2019-04-03,1500,0.864,0.971
2019-04-03,1600,0.799,0.971
2019-04-03,1700,0.823,0.971
2019-04-03,1800,0.947,0.971
2019-04-03,1900,0.981,0.971
2019-04-03,2000,0.979,0.971
2019-04-03,2100,0.982,0.971
2019-04-03,2200,0.956,0.971
2019-04-03,2300,0.931,0.971
2019-04-03,2400,0.872,0.971
2019-04-03,2500,0.846,0.971
2019-04-03,2600,0.89,0.971
2019-04-03,2700,0.852,0.971
2019-04-03,2800,0.822,0.971
2019-04-03,2900,0.713,0.971
2019-04-03,3000,0.664,0.971
2019-04-03,3100,0.698,0.971
2019-04-03,3200,0.597,0.971
2019-04-03,3300,0.752,0.971
2019-04-03,3400,0.802,0.971
2019-04-08,1300,1.0,1.0
2019-04-08,1400,1.0,1.0
2019-04-08,1500,1.0,1.0
2019-04-08,1600,1.0,1.0
2019-04-08,1700,1.0,1.0
2019-04-08,1800,1.0,1.0
2019-04-08,1900,1.0,1.0
2019-04-08,2000,1.0,1.0
2019-04-08,2100,1.0,1.0
2019-04-08,2200,1.0,1.0
2019-04-08,2300,1.0,1.0
2019-04-08,2400,1.0,1.0
2019-04-08,2500,1.0,1.0
2019-04-08,2600,1.0,1.0
2019-04-08,2700,1.0,1.0
2019-04-08,2800,1.0,1.0
2019-04-08,2900,1.0,1.0
2019-04-08,3000,1.0,1.0
2019-04-08,3100,1.0,1.0
2019-04-08,3200,1.0,1.0
2019-04-08,3300,1.0,1.0
2019-04-08,3400,1.0,1.0
2019-04-18,1300,0.965,0.105
2019-04-18,1400,0.946,0.105
2019-04-18,1500,0.931,0.105
2019-04-18,1600,0.925,0.105
2019-04-18,1700,0.932,0.105
2019-04-18,1800,0.978,0.105
2019-04-18,1900,0.988,0.105
2019-04-18,2000,0.997,0.105
2019-04-18,2100,0.997,0.105
2019-04-18,2200,0.995,0.105
2019-04-18,2300,0.99,0.105
2019-04-18,2400,0.972,0.105
2019-04-18,2500,0.962,0.105
2019-04-18,2600,0.957,0.105
2019-04-18,2700,0.966,0.105
2019-04-18,2800,0.957,0.105
2019-04-18,2900,0.922,0.105
2019-04-18,3000,0.895,0.105
2019-04-18,3100,0.898,0.105
2019-04-18,3200,0.682,0.105
2019-04-18,3300,0.33,0.105
2019-04-18,3400,,0.105
2019-04-23,1300,0.889,0.888
2019-04-23,1400,0.911,0.888
2019-04-23,1500,0.851,0.888
2019-04-23,1600,0.869,0.888
2019-04-23,1700,0.898,0.888
2019-04-23,1800,0.888,0.888
2019-04-23,1900,0.944,0.888
2019-04-23,2000,0.957,0.888
2019-04-23,2100,0.925,0.888
2019-04-23,2200,0.905,0.888
2019-04-23,2300,0.885,0.888
2019-04-23,2400,0.838,0.888
2019-04-23,2500,0.81,0.888
2019-04-23,2600,0.779,0.888
2019-04-23,2700,1.0,0.888
2019-04-23,2800,,0.888
2019-04-23,2900,,0.888
2019-04-23,3000,,0.888
2019-04-23,3100,,0.888
2019-04-23,3200,,0.888
2019-04-23,3300,,0.888
2019-04-23,3400,,0.888
2019-04-28,1300,0.976,0.0
2019-04-28,1400,0.983,0.0
2019-04-28,1500,0.979,0.0
2019-04-28,1600,0.981,0.0
2019-04-28,1700,0.98,0.0
2019-04-28,1800,0.986,0.0
2019-04-28,1900,0.988,0.0
2019-04-28,2000,0.987,0.0
2019-04-28,2100,0.984,0.0
2019-04-28,2200,0.988,0.0
2019-04-28,2300,0.98,0.0
2019-04-28,2400,0.973,0.0
2019-04-28,2500,0.97,0.0
2019-04-28,2600,0.973,0.0
2019-04-28,2700,0.968,0.0
2019-04-28,2800,0.938,0.0
2019-04-28,2900,0.961,0.0
2019-04-28,3000,0.961,0.0
2019-04-28,3100,0.941,0.0
2019-04-28,3200,0.97,0.0
2019-04-28,3300,0.981,0.0
2019-04-28,3400,0.92,0.0
2019-05-03,1300,0.956,0.0
2019-05-03,1400,0.977,0.0
2019-05-03,1500,0.961,0.0
2019-05-03,1600,0.96,0.0
2019-05-03,1700,0.973,0.0
2019-05-03,1800,0.976,0.0
2019-05-03,1900,0.982,0.0
2019-05-03,2000,0.982,0.0
2019-05-03,2100,0.98,0.0
2019-05-03,2200,0.982,0.0
2019-05-03,2300,0.977,0.0
2019-05-03,2400,0.976,0.0
2019-05-03,2500,0.974,0.0
2019-05-03,2600,0.981,0.0
2019-05-03,2700,0.972,0.0
2019-05-03,2800,0.958,0.0
2019-05-03,2900,0.965,0.0
2019-05-03,3000,0.961,0.0
2019-05-03,3100,0.937,0.0
2019-05-03,3200,0.957,0.0
2019-05-03,3300,0.957,0.0
2019-05-03,3400,0.944,0.0
2019-05-08,1300,0.933,0.45
2019-05-08,1400,0.877,0.45
2019-05-08,1500,0.937,0.45
2019-05-08,1600,0.909,0.45
2019-05-08,1700,0.903,0.45
2019-05-08,1800,0.925,0.45
2019-05-08,1900,0.925,0.45
2019-05-08,2000,0.918,0.45
2019-05-08,2100,0.907,0.45
2019-05-08,2200,0.931,0.45
2019-05-08,2300,0.911,0.45
2019-05-08,2400,0.952,0.45
2019-05-08,2500,0.914,0.45
2019-05-08,2600,0.912,0.45
2019-05-08,2700,0.894,0.45
2019-05-08,2800,0.906,0.45
2019-05-08,2900,0.838,0.45
2019-05-08,3000,0.855,0.45
2019-05-08,3100,0.831,0.45
2019-05-08,3200,0.886,0.45
2019-05-08,3300,0.891,0.45
2019-05-08,3400,0.87,0.45
2019-05-13,1300,1.0,0.354
2019-05-13,1400,0.991,0.354
2019-05-13,1500,0.986,0.354
2019-05-13,1600,0.973,0.354
2019-05-13,1700,0.961,0.354
2019-05-13,1800,0.959,0.354
2019-05-13,1900,0.969,0.354
2019-05-13,2000,0.965,0.354
2019-05-13,2100,0.983,0.354
2019-05-13,2200,0.994,0.354
2019-05-13,2300,0.997,0.354
2019-05-13,2400,0.996,0.354
2019-05-13,2500,0.998,0.354
2019-05-13,2600,0.998,0.354
2019-05-13,2700,0.997,0.354
2019-05-13,2800,0.997,0.354
2019-05-13,2900,0.999,0.354
2019-05-13,3000,0.995,0.354
2019-05-13,3100,0.994,0.354
2019-05-13,3200,0.995,0.354
2019-05-13,3300,0.994,0.354
2019-05-13,3400,1.0,0.354
2019-05-18,1300,,1.0
2019-05-18,1400,,1.0
2019-05-18,1500,1.0,1.0
2019-05-18,1600,1.0,1.0
2019-05-18,1700,0.999,1.0
2019-05-18,1800,1.0,1.0
2019-05-18,1900,1.0,1.0
2019-05-18,2000,0.999,1.0
2019-05-18,2100,0.999,1.0
2019-05-18,2200,1.0,1.0
2019-05-18,2300,1.0,1.0
2019-05-18,2400,1.0,1.0
2019-05-18,2500,1.0,1.0
2019-05-18,2600,1.0,1.0
2019-05-18,2700,1.0,1.0
2019-05-18,2800,1.0,1.0
2019-05-18,2900,1.0,1.0
2019-05-18,3000,1.0,1.0
2019-05-18,3100,1.0,1.0
2019-05-18,3200,1.0,1.0
2019-05-18,3300,1.0,1.0
2019-05-18,3400,1.0,1.0
2019-05-23,1300,0.187,0.042
2019-05-23,1400,0.484,0.042
2019-05-23,1500,0.842,0.042
2019-05-23,1600,0.855,0.042
2019-05-23,1700,0.899,0.042
2019-05-23,1800,0.927,0.042
2019-05-23,1900,0.952,0.042
2019-05-23,2000,0.932,0.042
2019-05-23,2100,0.955,0.042
2019-05-23,2200,0.977,0.042
2019-05-23,2300,0.977,0.042
2019-05-23,2400,0.974,0.042
2019-05-23,2500,0.97,0.042
2019-05-23,2600,0.99,0.042
2019-05-23,2700,0.989,0.042
2019-05-23,2800,0.987,0.042
2019-05-23,2900,0.993,0.042
2019-05-23,3000,0.986,0.042
2019-05-23,3100,0.972,0.042
2019-05-23,3200,0.995,0.042
2019-05-23,3300,0.992,0.042
2019-05-23,3400,0.993,0.042
2019-05-28,1300,0.0,0.371
2019-05-28,1400,0.042,0.371
2019-05-28,1500,0.452,0.371
2019-05-28,1600,0.662,0.371
2019-05-28,1700,0.799,0.371
2019-05-28,1800,0.855,0.371
2019-05-28,1900,0.873,0.371
2019-05-28,2000,0.896,0.371
2019-05-28,2100,0.91,0.371
2019-05-28,2200,0.924,0.371
2019-05-28,2300,0.929,0.371
2019-05-28,2400,0.953,0.371
2019-05-28,2500,0.966,0.371
2019-05-28,2600,0.98,0.371
2019-05-28,2700,0.986,0.371
2019-05-28,2800,0.972,0.371
2019-05-28,2900,0.983,0.371
2019-05-28,3000,0.976,0.371
2019-05-28,3100,0.961,0.371
2019-05-28,3200,0.97,0.371
2019-05-28,3300,0.986,0.371
2019-05-28,3400,0.951,0.371
2019-06-02,1300,0.172,0.0
2019-06-02,1400,0.256,0.0
2019-06-02,1500,0.567,0.0
2019-06-02,1600,0.741,0.0
2019-06-02,1700,0.868,0.0
2019-06-02,1800,0.917,0.0
2019-06-02,1900,0.932,0.0
2019-06-02,2000,0.946,0.0
2019-06-02,2100,0.946,0.0
2019-06-02,2200,0.955,0.0
2019-06-02,2300,0.956,0.0
2019-06-02,2400,0.956,0.0
2019-06-02,2500,0.964,0.0
2019-06-02,2600,0.978,0.0
2019-06-02,2700,0.971,0.0
2019-06-02,2800,0.966,0.0
2019-06-02,2900,0.964,0.0
2019-06-02,3000,0.958,0.0
2019-06-02,3100,0.921,0.0
2019-06-02,3200,0.945,0.0
2019-06-02,3300,0.961,0.0
2019-06-02,3400,0.975,0.0
2019-06-07,1300,1.0,0.817
2019-06-07,1400,0.999,0.817
2019-06-07,1500,0.995,0.817
2019-06-07,1600,0.997,0.817
2019-06-07,1700,0.993,0.817
2019-06-07,1800,0.982,0.817
2019-06-07,1900,0.976,0.817
2019-06-07,2000,0.984,0.817
2019-06-07,2100,0.99,0.817
2019-06-07,2200,0.995,0.817
2019-06-07,2300,1.0,0.817
2019-06-07,2400,1.0,0.817
2019-06-07,2500,1.0,0.817
2019-06-07,2600,1.0,0.817
2019-06-07,2700,1.0,0.817
2019-06-07,2800,1.0,0.817
2019-06-07,2900,1.0,0.817
2019-06-07,3000,1.0,0.817
2019-06-07,3100,1.0,0.817
2019-06-07,3200,1.0,0.817
2019-06-07,3300,1.0,0.817
2019-06-07,3400,1.0,0.817
2019-06-12,1300,0.051,0.0
2019-06-12,1400,0.127,0.0
2019-06-12,1500,0.195,0.0
2019-06-12,1600,0.409,0.0
2019-06-12,1700,0.691,0.0
2019-06-12,1800,0.805,0.0
2019-06-12,1900,0.852,0.0
2019-06-12,2000,0.886,0.0
2019-06-12,2100,0.899,0.0
2019-06-12,2200,0.929,0.0
2019-06-12,2300,0.938,0.0
2019-06-12,2400,0.941,0.0
2019-06-12,2500,0.953,0.0
2019-06-12,2600,0.969,0.0
2019-06-12,2700,0.952,0.0
2019-06-12,2800,0.952,0.0
2019-06-12,2900,0.943,0.0
2019-06-12,3000,0.925,0.0
2019-06-12,3100,0.888,0.0
2019-06-12,3200,0.885,0.0
2019-06-12,3300,0.923,0.0
2019-06-12,3400,0.936,0.0
2019-06-17,1300,0.017,0.002
2019-06-17,1400,0.004,0.002
2019-06-17,1500,0.117,0.002
2019-06-17,1600,0.297,0.002
2019-06-17,1700,0.76,0.002
2019-06-17,1800,0.834,0.002
2019-06-17,1900,0.881,0.002
2019-06-17,2000,0.907,0.002
2019-06-17,2100,0.916,0.002
2019-06-17,2200,0.94,0.002
2019-06-17,2300,0.944,0.002
2019-06-17,2400,0.948,0.002
2019-06-17,2500,0.957,0.002
2019-06-17,2600,0.97,0.002
2019-06-17,2700,0.96,0.002
2019-06-17,2800,0.961,0.002
2019-06-17,2900,0.951,0.002
2019-06-17,3000,0.931,0.002
2019-06-17,3100,0.92,0.002
2019-06-17,3200,0.904,0.002
2019-06-17,3300,0.927,0.002
2019-06-17,3400,0.91,0.002
2019-06-22,1300,0.029,0.233
2019-06-22,1400,0.024,0.233
2019-06-22,1500,0.02,0.233
2019-06-22,1600,0.108,0.233
2019-06-22,1700,0.495,0.233
2019-06-22,1800,0.67,0.233
2019-06-22,1900,0.73,0.233
2019-06-22,2000,0.8,0.233
2019-06-22,2100,0.803,0.233
2019-06-22,2200,0.877,0.233
2019-06-22,2300,0.885,0.233
2019-06-22,2400,0.874,0.233
2019-06-22,2500,0.891,0.233
2019-06-22,2600,0.929,0.233
2019-06-22,2700,0.917,0.233
2019-06-22,2800,0.92,0.233
2019-06-22,2900,0.924,0.233
2019-06-22,3000,0.903,0.233
2019-06-22,3100,0.877,0.233
2019-06-22,3200,0.84,0.233
2019-06-22,3300,0.868,0.233
2019-06-22,3400,0.934,0.233
2019-06-27,1300,0.861,0.927
2019-06-27,1400,0.941,0.927
2019-06-27,1500,0.965,0.927
2019-06-27,1600,0.863,0.927
2019-06-27,1700,0.844,0.927
2019-06-27,1800,0.628,0.927
2019-06-27,1900,0.788,0.927
2019-06-27,2000,0.843,0.927
2019-06-27,2100,0.906,0.927
2019-06-27,2200,0.943,0.927
2019-06-27,2300,0.965,0.927
2019-06-27,2400,0.947,0.927
2019-06-27,2500,0.898,0.927
2019-06-27,2600,0.866,0.927
2019-06-27,2700,0.859,0.927
2019-06-27,2800,0.841,0.927
2019-06-27,2900,0.607,0.927
2019-06-27,3000,0.315,0.927
2019-06-27,3100,0.397,0.927
2019-06-27,3200,0.503,0.927
2019-06-27,3300,,0.927
2019-06-27,3400,,0.927
2019-07-02,1300,0.411,0.823
2019-07-02,1400,0.323,0.823
2019-07-02,1500,0.535,0.823
2019-07-02,1600,0.513,0.823
2019-07-02,1700,0.383,0.823
2019-07-02,1800,0.307,0.823
2019-07-02,1900,0.349,0.823
2019-07-02,2000,0.467,0.823
2019-07-02,2100,0.586,0.823
2019-07-02,2200,0.611,0.823
2019-07-02,2300,0.671,0.823
2019-07-02,2400,0.644,0.823
2019-07-02,2500,0.633,0.823
2019-07-02,2600,0.758,0.823
2019-07-02,2700,0.694,0.823
2019-07-02,2800,0.762,0.823
2019-07-02,2900,0.759,0.823
2019-07-02,3000,0.743,0.823
2019-07-02,3100,0.727,0.823
2019-07-02,3200,0.669,0.823
2019-07-02,3300,0.901,0.823
2019-07-02,3400,0.981,0.823
2019-07-07,1300,0.0,0.414
2019-07-07,1400,0.0,0.414
2019-07-07,1500,0.025,0.414
2019-07-07,1600,0.018,0.414
2019-07-07,1700,0.226,0.414
2019-07-07,1800,0.409,0.414
2019-07-07,1900,0.537,0.414
2019-07-07,2000,0.659,0.414
2019-07-07,2100,0.754,0.414
2019-07-07,2200,0.827,0.414
2019-07-07,2300,0.861,0.414
2019-07-07,2400,0.891,0.414
2019-07-07,2500,0.896,0.414
2019-07-07,2600,0.936,0.414
2019-07-07,2700,0.899,0.414
2019-07-07,2800,0.9,0.414
2019-07-07,2900,0.869,0.414
2019-07-07,3000,0.852,0.414
2019-07-07,3100,0.837,0.414
2019-07-07,3200,0.875,0.414
2019-07-07,3300,0.857,0.414
2019-07-07,3400,0.824,0.414
2019-07-12,1300,0.0,0.0
2019-07-12,1400,0.024,0.0
2019-07-12,1500,0.016,0.0
2019-07-12,1600,0.012,0.0
2019-07-12,1700,0.131,0.0
2019-07-12,1800,0.303,0.0
2019-07-12,1900,0.501,0.0
2019-07-12,2000,0.631,0.0
2019-07-12,2100,0.705,0.0
2019-07-12,2200,0.784,0.0
2019-07-12,2300,0.815,0.0
2019-07-12,2400,0.862,0.0
2019-07-12,2500,0.879,0.0
2019-07-12,2600,0.918,0.0
2019-07-12,2700,0.932,0.0
2019-07-12,2800,0.926,0.0
2019-07-12,2900,0.898,0.0
2019-07-12,3000,0.876,0.0
2019-07-12,3100,0.849,0.0
2019-07-12,3200,0.869,0.0
2019-07-12,3300,0.817,0.0
2019-07-12,3400,0.806,0.0
2019-07-17,1300,,0.963
2019-07-17,1400,0.0,0.963
2019-07-17,1500,0.0,0.963
2019-07-17,1600,0.0,0.963
2019-07-17,1700,0.232,0.963
2019-07-17,1800,0.453,0.963
2019-07-17,1900,0.399,0.963
2019-07-17,2000,0.54,0.963
2019-07-17,2100,0.618,0.963
2019-07-17,2200,0.645,0.963
2019-07-17,2300,0.728,0.963
2019-07-17,2400,0.755,0.963
2019-07-17,2500,0.79,0.963
2019-07-17,2600,0.746,0.963
2019-07-17,2700,0.675,0.963
2019-07-17,2800,0.439,0.963
2019-07-17,2900,0.0,0.963
2019-07-17,3000,,0.963
2019-07-17,3100,,0.963
2019-07-17,3200,,0.963
2019-07-17,3300,,0.963
2019-07-17,3400,,0.963
2019-07-22,1300,0.0,0.067
2019-07-22,1400,0.011,0.067
2019-07-22,1500,0.0,0.067
2019-07-22,1600,0.002,0.067
2019-07-22,1700,0.085,0.067
2019-07-22,1800,0.15,0.067
2019-07-22,1900,0.328,0.067
2019-07-22,2000,0.45,0.067
2019-07-22,2100,0.528,0.067
2019-07-22,2200,0.569,0.067
2019-07-22,2300,0.544,0.067
2019-07-22,2400,0.591,0.067
2019-07-22,2500,0.702,0.067
2019-07-22,2600,0.763,0.067
2019-07-22,2700,0.727,0.067
2019-07-22,2800,0.663,0.067
2019-07-22,2900,0.451,0.067
2019-07-22,3000,,0.067
2019-07-22,3100,,0.067
2019-07-22,3200,,0.067
2019-07-22,3300,,0.067
2019-07-22,3400,,0.067
2019-07-27,1300,0.0,0.326
2019-07-27,1400,0.0,0.326
2019-07-27,1500,0.0,0.326
2019-07-27,1600,0.0,0.326
2019-07-27,1700,0.053,0.326
2019-07-27,1800,0.06,0.326
2019-07-27,1900,0.197,0.326
2019-07-27,2000,0.344,0.326
2019-07-27,2100,0.471,0.326
2019-07-27,2200,0.552,0.326
2019-07-27,2300,0.633,0.326
2019-07-27,2400,0.686,0.326
2019-07-27,2500,0.71,0.326
2019-07-27,2600,0.716,0.326
2019-07-27,2700,0.706,0.326
2019-07-27,2800,0.623,0.326
2019-07-27,2900,0.568,0.326
2019-07-27,3000,0.563,0.326
2019-07-27,3100,0.532,0.326
2019-07-27,3200,0.642,0.326
2019-07-27,3300,0.603,0.326
2019-07-27,3400,0.438,0.326
2019-08-01,1300,0.0,0.0
2019-08-01,1400,0.002,0.0
2019-08-01,1500,0.0,0.0
2019-08-01,1600,0.0,0.0
2019-08-01,1700,0.057,0.0
2019-08-01,1800,0.078,0.0
2019-08-01,1900,0.259,0.0
2019-08-01,2000,0.43,0.0
2019-08-01,2100,0.547,0.0
2019-08-01,2200,0.621,0.0
2019-08-01,2300,0.707,0.0
2019-08-01,2400,0.751,0.0
2019-08-01,2500,0.787,0.0
2019-08-01,2600,0.839,0.0
2019-08-01,2700,0.819,0.0
2019-08-01,2800,0.752,0.0
2019-08-01,2900,0.788,0.0
2019-08-01,3000,0.809,0.0
2019-08-01,3100,0.784,0.0
2019-08-01,3200,0.75,0.0
2019-08-01,3300,0.764,0.0
2019-08-01,3400,0.5,0.0
2019-08-06,1300,0.0,0.032
2019-08-06,1400,0.0,0.032
2019-08-06,1500,0.001,0.032
2019-08-06,1600,0.0,0.032
2019-08-06,1700,0.028,0.032
2019-08-06,1800,0.027,0.032
2019-08-06,1900,0.12,0.032
2019-08-06,2000,0.224,0.032
2019-08-06,2100,0.347,0.032
2019-08-06,2200,0.404,0.032
2019-08-06,2300,0.489,0.032
2019-08-06,2400,0.573,0.032
2019-08-06,2500,0.63,0.032
2019-08-06,2600,0.697,0.032
2019-08-06,2700,0.698,0.032
2019-08-06,2800,0.607,0.032
2019-08-06,2900,0.52,0.032
2019-08-06,3000,0.47,0.032
2019-08-06,3100,0.442,0.032
2019-08-06,3200,0.444,0.032
2019-08-06,3300,0.397,0.032
2019-08-06,3400,0.16,0.032
2019-08-11,1300,0.228,0.902
2019-08-11,1400,0.0,0.902
2019-08-11,1500,0.0,0.902
2019-08-11,1600,0.186,0.902
2019-08-11,1700,0.436,0.902
2019-08-11,1800,0.187,0.902
2019-08-11,1900,0.133,0.902
2019-08-11,2000,0.249,0.902
2019-08-11,2100,0.296,0.902
2019-08-11,2200,0.414,0.902
2019-08-11,2300,0.519,0.902
2019-08-11,2400,0.624,0.902
2019-08-11,2500,0.59,0.902
2019-08-11,2600,0.579,0.902
2019-08-11,2700,0.614,0.902
2019-08-11,2800,0.554,0.902
2019-08-11,2900,0.478,0.902
2019-08-11,3000,0.478,0.902
2019-08-11,3100,0.372,0.902
2019-08-11,3200,0.481,0.902
2019-08-11,3300,0.441,0.902
2019-08-11,3400,0.133,0.902
2019-08-16,1300,0.0,0.0
2019-08-16,1400,0.0,0.0
2019-08-16,1500,0.0,0.0
2019-08-16,1600,0.0,0.0
2019-08-16,1700,0.069,0.0
2019-08-16,1800,0.043,0.0
2019-08-16,1900,0.192,0.0
2019-08-16,2000,0.371,0.0
2019-08-16,2100,0.532,0.0
2019-08-16,2200,0.589,0.0
2019-08-16,2300,0.67,0.0
2019-08-16,2400,0.748,0.0
2019-08-16,2500,0.762,0.0
2019-08-16,2600,0.817,0.0
2019-08-16,2700,0.869,0.0
2019-08-16,2800,0.867,0.0
2019-08-16,2900,0.83,0.0
2019-08-16,3000,0.822,0.0
2019-08-16,3100,0.725,0.0
2019-08-16,3200,0.728,0.0
2019-08-16,3300,0.508,0.0
2019-08-16,3400,0.0,0.0
2019-08-21,1300,1.0,1.0
2019-08-21,1400,1.0,1.0
2019-08-21,1500,1.0,1.0
2019-08-21,1600,1.0,1.0
2019-08-21,1700,1.0,1.0
2019-08-21,1800,1.0,1.0
2019-08-21,1900,1.0,1.0
2019-08-21,2000,1.0,1.0
2019-08-21,2100,1.0,1.0
2019-08-21,2200,1.0,1.0
2019-08-21,2300,1.0,1.0
2019-08-21,2400,1.0,1.0
2019-08-21,2500,1.0,1.0
2019-08-21,2600,1.0,1.0
2019-08-21,2700,1.0,1.0
2019-08-21,2800,1.0,1.0
2019-08-21,2900,1.0,1.0
2019-08-21,3000,1.0,1.0
2019-08-21,3100,1.0,1.0
2019-08-21,3200,1.0,1.0
2019-08-21,3300,1.0,1.0
2019-08-21,3400,,1.0
2019-08-26,1300,0.0,0.0
2019-08-26,1400,0.0,0.0
2019-08-26,1500,0.0,0.0
2019-08-26,1600,0.0,0.0
2019-08-26,1700,0.018,0.0
2019-08-26,1800,0.013,0.0
2019-08-26,1900,0.05,0.0
2019-08-26,2000,0.137,0.0
2019-08-26,2100,0.244,0.0
2019-08-26,2200,0.308,0.0
2019-08-26,2300,0.385,0.0
2019-08-26,2400,0.447,0.0
2019-08-26,2500,0.49,0.0
2019-08-26,2600,0.634,0.0
2019-08-26,2700,0.674,0.0
2019-08-26,2800,0.581,0.0
2019-08-26,2900,0.431,0.0
2019-08-26,3000,0.444,0.0
2019-08-26,3100,0.336,0.0
2019-08-26,3200,0.269,0.0
2019-08-26,3300,0.153,0.0
2019-08-26,3400,0.0,0.0
2019-08-31,1300,0.0,0.0
2019-08-31,1400,0.0,0.0
2019-08-31,1500,0.0,0.0
2019-08-31,1600,0.0,0.0
2019-08-31,1700,0.01,0.0
2019-08-31,1800,0.005,0.0
2019-08-31,1900,0.026,0.0
2019-08-31,2000,0.075,0.0
2019-08-31,2100,0.163,0.0
2019-08-31,2200,0.231,0.0
2019-08-31,2300,0.349,0.0
2019-08-31,2400,0.421,0.0
